nodes,rho,network,beta,lambda,media,factor,physical_infectivity,hidden_infectivity,aware,infected
1000,0.2,barabassi1000,0.0,0.0,0.0,0.01,0.1,0.1,0.849909090909091,0.13100000000000003
1000,0.2,barabassi1000,0.9,0.1,0.0,0.01,0.1,0.1,0.9213636363636364,0.6537272727272727
1000,0.2,barabassi1000,0.8,0.8,0.0,0.01,0.1,0.1,0.9213636363636364,0.648
1000,0.2,barabassi1000,0.8,0.4,0.0,0.01,0.1,0.1,0.920909090909091,0.6408181818181817
1000,0.2,barabassi1000,0.0,0.2,0.0,0.01,0.1,0.1,0.8471818181818183,0.13363636363636364
1000,0.2,barabassi1000,0.8,0.9,0.0,0.01,0.1,0.1,0.9208181818181818,0.6442727272727273
1000,0.2,barabassi1000,0.8,0.6,0.0,0.01,0.1,0.1,0.9213636363636362,0.6268181818181818
1000,0.2,barabassi1000,0.0,0.1,0.0,0.01,0.1,0.1,0.8487272727272728,0.13127272727272726
1000,0.2,barabassi1000,0.9,0.2,0.0,0.01,0.1,0.1,0.9224545454545456,0.6625454545454545
1000,0.2,barabassi1000,0.0,0.4,0.0,0.01,0.1,0.1,0.8544545454545456,0.12281818181818181
1000,0.2,barabassi1000,0.9,0.3,0.0,0.01,0.1,0.1,0.9215454545454546,0.6486363636363636
1000,0.2,barabassi1000,0.0,0.9,0.0,0.01,0.1,0.1,0.8448181818181818,0.12872727272727272
1000,0.2,barabassi1000,0.9,0.4,0.0,0.01,0.1,0.1,0.9204545454545456,0.6550909090909092
1000,0.2,barabassi1000,1.0,0.0,0.0,0.01,0.1,0.1,0.9216363636363635,0.6625454545454545
1000,0.2,barabassi1000,0.9,0.5,0.0,0.01,0.1,0.1,0.9214545454545455,0.6551818181818182
1000,0.2,barabassi1000,0.0,0.7,0.0,0.01,0.1,0.1,0.843909090909091,0.1252727272727273
1000,0.2,barabassi1000,0.9,0.8,0.0,0.01,0.1,0.1,0.9224545454545455,0.6494545454545455
1000,0.2,barabassi1000,0.0,0.6,0.0,0.01,0.1,0.1,0.8483636363636363,0.1280909090909091
1000,0.2,barabassi1000,0.0,0.0,0.0,0.01,0.0,1.0,0.2,0.2
1000,0.2,barabassi1000,1.0,0.1,0.0,0.01,0.1,0.1,0.920090909090909,0.6674545454545455
1000,0.2,barabassi1000,0.0,1.0,0.0,0.01,0.1,0.1,0.8462727272727274,0.12699999999999997
1000,0.2,barabassi1000,0.9,0.6,0.0,0.01,0.1,0.1,0.9200909090909092,0.6494545454545455
1000,0.2,barabassi1000,0.0,0.5,0.0,0.01,0.1,0.1,0.8480909090909091,0.11945454545454547
1000,0.2,barabassi1000,0.0,0.3,0.0,0.01,0.1,0.1,0.8505454545454545,0.12372727272727273
1000,0.2,barabassi1000,1.0,0.2,0.0,0.01,0.1,0.1,0.9207272727272727,0.6707272727272727
1000,0.2,barabassi1000,0.9,0.7,0.0,0.01,0.1,0.1,0.9209090909090908,0.6401818181818183
1000,0.2,barabassi1000,1.0,0.3,0.0,0.01,0.1,0.1,0.920909090909091,0.6663636363636364
1000,0.2,barabassi1000,0.9,0.9,0.0,0.01,0.1,0.1,0.9219090909090909,0.6437272727272727
1000,0.2,barabassi1000,0.0,0.3,0.0,0.01,0.0,1.0,0.2,0.2
1000,0.2,barabassi1000,1.0,0.4,0.0,0.01,0.1,0.1,0.9211818181818182,0.6697272727272728
1000,0.2,barabassi1000,0.9,1.0,0.0,0.01,0.1,0.1,0.9207272727272727,0.6509090909090909
1000,0.2,barabassi1000,0.0,0.8,0.0,0.01,0.1,0.1,0.8452727272727273,0.11781818181818181
1000,0.2,barabassi1000,1.0,0.5,0.0,0.01,0.1,0.1,0.920909090909091,0.6616363636363637
1000,0.2,barabassi1000,1.0,1.0,0.0,0.01,0.1,0.1,0.9210909090909091,0.6615454545454545
1000,0.2,barabassi1000,1.0,0.7,0.0,0.01,0.1,0.1,0.921,0.6663636363636364
1000,0.2,barabassi1000,1.0,0.6,0.0,0.01,0.1,0.1,0.920909090909091,0.6622727272727272
1000,0.2,barabassi1000,0.0,0.4,0.0,0.01,0.0,1.0,0.2,0.2
1000,0.2,barabassi1000,0.0,0.6,0.0,0.01,0.0,1.0,0.2,0.2
1000,0.2,barabassi1000,0.0,0.1,0.0,0.01,0.0,1.0,0.2,0.2
1000,0.2,barabassi1000,0.0,0.2,0.0,0.01,0.0,1.0,0.2,0.2
1000,0.2,barabassi1000,1.0,0.9,0.0,0.01,0.1,0.1,0.9209999999999998,0.6715454545454546
1000,0.2,barabassi1000,1.0,0.8,0.0,0.01,0.1,0.1,0.9216363636363636,0.6745454545454547
1000,0.2,barabassi1000,0.0,0.7,0.0,0.01,0.0,1.0,0.2,0.2
1000,0.2,barabassi1000,0.0,0.9,0.0,0.01,0.0,1.0,0.2,0.2
1000,0.2,barabassi1000,0.0,0.5,0.0,0.01,0.0,1.0,0.2,0.2
1000,0.2,barabassi1000,0.0,0.8,0.0,0.01,0.0,1.0,0.2,0.2
1000,0.2,barabassi1000,0.1,0.2,0.0,0.01,0.1,0.2,0.9155454545454547,0.5627272727272726
1000,0.2,barabassi1000,0.0,1.0,0.0,0.01,0.0,1.0,0.2,0.2
1000,0.2,barabassi1000,0.2,0.1,0.0,0.01,0.1,0.2,0.9168181818181819,0.6048181818181818
1000,0.2,barabassi1000,0.2,0.3,0.0,0.01,0.1,0.2,0.9147272727272727,0.5975454545454545
1000,0.2,barabassi1000,0.2,0.6,0.0,0.01,0.1,0.2,0.9174545454545455,0.5916363636363636
1000,0.2,barabassi1000,0.1,0.1,0.0,0.01,0.1,0.2,0.9124545454545454,0.5517272727272727
1000,0.2,barabassi1000,0.2,0.0,0.0,0.01,0.1,0.2,0.9176363636363636,0.6031818181818182
1000,0.2,barabassi1000,0.2,0.5,0.0,0.01,0.1,0.2,0.9185454545454543,0.5726363636363637
1000,0.2,barabassi1000,0.1,0.3,0.0,0.01,0.1,0.2,0.9145454545454546,0.5567272727272727
1000,0.2,barabassi1000,0.1,0.7,0.0,0.01,0.1,0.2,0.912,0.5473636363636363
1000,0.2,barabassi1000,0.2,0.2,0.0,0.01,0.1,0.2,0.9156363636363636,0.5988181818181818
1000,0.2,barabassi1000,0.2,0.4,0.0,0.01,0.1,0.2,0.9164545454545455,0.6073636363636363
1000,0.2,barabassi1000,0.1,0.6,0.0,0.01,0.1,0.2,0.9147272727272727,0.5507272727272728
1000,0.2,barabassi1000,0.1,0.0,0.0,0.01,0.1,0.2,0.9153636363636365,0.5505454545454547
1000,0.2,barabassi1000,0.2,0.7,0.0,0.01,0.1,0.2,0.9162727272727273,0.6003636363636363
1000,0.2,barabassi1000,0.2,0.9,0.0,0.01,0.1,0.2,0.9168181818181819,0.6132727272727272
1000,0.2,barabassi1000,0.1,0.8,0.0,0.01,0.1,0.2,0.9135454545454543,0.5572727272727274
1000,0.2,barabassi1000,0.1,0.5,0.0,0.01,0.1,0.2,0.9129999999999999,0.5622727272727274
1000,0.2,barabassi1000,0.1,0.4,0.0,0.01,0.1,0.2,0.915090909090909,0.5516363636363636
1000,0.2,barabassi1000,0.1,1.0,0.0,0.01,0.1,0.2,0.9134545454545454,0.5616363636363637
1000,0.2,barabassi1000,0.2,0.8,0.0,0.01,0.1,0.2,0.9158181818181818,0.5870909090909091
1000,0.2,barabassi1000,0.2,1.0,0.0,0.01,0.1,0.2,0.9162727272727271,0.5967272727272726
1000,0.2,barabassi1000,0.3,0.0,0.0,0.01,0.1,0.2,0.9155454545454546,0.6199090909090909
1000,0.2,barabassi1000,0.1,0.9,0.0,0.01,0.1,0.2,0.9133636363636366,0.549909090909091
1000,0.2,barabassi1000,0.3,0.4,0.0,0.01,0.1,0.2,0.9159090909090909,0.6012727272727273
1000,0.2,barabassi1000,0.3,0.1,0.0,0.01,0.1,0.2,0.9175454545454546,0.622
1000,0.2,barabassi1000,0.3,0.3,0.0,0.01,0.1,0.2,0.9165454545454547,0.6150000000000001
1000,0.2,barabassi1000,0.3,0.5,0.0,0.01,0.1,0.2,0.9168181818181818,0.6077272727272727
1000,0.2,barabassi1000,0.3,0.2,0.0,0.01,0.1,0.2,0.9168181818181819,0.6250909090909091
1000,0.2,barabassi1000,0.3,0.6,0.0,0.01,0.1,0.2,0.9158181818181818,0.6216363636363637
1000,0.2,barabassi1000,0.3,0.7,0.0,0.01,0.1,0.2,0.9152727272727272,0.613
1000,0.2,barabassi1000,0.3,0.8,0.0,0.01,0.1,0.2,0.9159999999999999,0.5934545454545455
1000,0.2,barabassi1000,0.4,0.0,0.0,0.01,0.1,0.2,0.9149999999999999,0.6428181818181818
1000,0.2,barabassi1000,0.3,0.9,0.0,0.01,0.1,0.2,0.915818181818182,0.6198181818181818
1000,0.2,barabassi1000,0.4,0.3,0.0,0.01,0.1,0.2,0.9156363636363636,0.6299090909090909
1000,0.2,barabassi1000,0.3,1.0,0.0,0.01,0.1,0.2,0.916090909090909,0.6153636363636363
1000,0.2,barabassi1000,0.4,0.1,0.0,0.01,0.1,0.2,0.9153636363636363,0.6357272727272727
1000,0.2,barabassi1000,0.4,0.2,0.0,0.01,0.1,0.2,0.9143636363636364,0.6390000000000001
1000,0.2,barabassi1000,0.5,0.2,0.0,0.01,0.1,0.2,0.9169999999999999,0.6637272727272726
1000,0.2,barabassi1000,0.4,0.4,0.0,0.01,0.1,0.2,0.9145454545454546,0.6344545454545455
1000,0.2,barabassi1000,0.5,0.0,0.0,0.01,0.1,0.2,0.9141818181818183,0.6506363636363637
1000,0.2,barabassi1000,0.4,0.9,0.0,0.01,0.1,0.2,0.9158181818181818,0.635090909090909
1000,0.2,barabassi1000,0.6,0.0,0.0,0.01,0.1,0.2,0.9150000000000001,0.6796363636363636
1000,0.2,barabassi1000,0.6,0.1,0.0,0.01,0.1,0.2,0.9139090909090908,0.6735454545454546
1000,0.2,barabassi1000,0.4,0.5,0.0,0.01,0.1,0.2,0.9167272727272727,0.6366363636363637
1000,0.2,barabassi1000,0.5,0.4,0.0,0.01,0.1,0.2,0.9148181818181819,0.6448181818181818
1000,0.2,barabassi1000,0.5,0.3,0.0,0.01,0.1,0.2,0.9159090909090909,0.6641818181818181
1000,0.2,barabassi1000,0.4,0.7,0.0,0.01,0.1,0.2,0.9163636363636365,0.6363636363636364
1000,0.2,barabassi1000,0.5,0.1,0.0,0.01,0.1,0.2,0.9154545454545455,0.6474545454545454
1000,0.2,barabassi1000,0.4,1.0,0.0,0.01,0.1,0.2,0.9169999999999999,0.6408181818181818
1000,0.2,barabassi1000,0.4,0.6,0.0,0.01,0.1,0.2,0.9152727272727272,0.6317272727272728
1000,0.2,barabassi1000,0.4,0.8,0.0,0.01,0.1,0.2,0.9147272727272728,0.6245454545454545
1000,0.2,barabassi1000,0.5,0.5,0.0,0.01,0.1,0.2,0.9157272727272726,0.6449090909090909
1000,0.2,barabassi1000,0.6,0.2,0.0,0.01,0.1,0.2,0.9159090909090909,0.6730909090909092
1000,0.2,barabassi1000,0.5,0.6,0.0,0.01,0.1,0.2,0.9163636363636364,0.6466363636363637
1000,0.2,barabassi1000,0.5,0.9,0.0,0.01,0.1,0.2,0.916,0.6334545454545454
1000,0.2,barabassi1000,0.6,0.5,0.0,0.01,0.1,0.2,0.9147272727272727,0.6806363636363636
1000,0.2,barabassi1000,0.5,0.8,0.0,0.01,0.1,0.2,0.9144545454545454,0.6416363636363637
1000,0.2,barabassi1000,0.5,0.7,0.0,0.01,0.1,0.2,0.9147272727272727,0.6478181818181817
1000,0.2,barabassi1000,0.6,0.6,0.0,0.01,0.1,0.2,0.9149090909090909,0.6644545454545455
1000,0.2,barabassi1000,0.6,0.4,0.0,0.01,0.1,0.2,0.9163636363636364,0.664
1000,0.2,barabassi1000,0.6,0.3,0.0,0.01,0.1,0.2,0.915181818181818,0.6666363636363637
1000,0.2,barabassi1000,0.5,1.0,0.0,0.01,0.1,0.2,0.9167272727272728,0.6542727272727273
1000,0.2,barabassi1000,0.7,0.1,0.0,0.01,0.1,0.2,0.9145454545454546,0.6770909090909091
1000,0.2,barabassi1000,0.7,0.3,0.0,0.01,0.1,0.2,0.9154545454545455,0.6701818181818182
1000,0.2,barabassi1000,0.6,0.8,0.0,0.01,0.1,0.2,0.9146363636363636,0.6636363636363637
1000,0.2,barabassi1000,0.6,0.7,0.0,0.01,0.1,0.2,0.9164545454545454,0.6690909090909091
1000,0.2,barabassi1000,0.7,0.0,0.0,0.01,0.1,0.2,0.9149090909090909,0.6731818181818182
1000,0.2,barabassi1000,0.6,0.9,0.0,0.01,0.1,0.2,0.9161818181818181,0.6676363636363637
1000,0.2,barabassi1000,0.6,1.0,0.0,0.01,0.1,0.2,0.9171818181818182,0.6742727272727272
1000,0.2,barabassi1000,0.7,0.2,0.0,0.01,0.1,0.2,0.9158181818181818,0.6843636363636364
1000,0.2,barabassi1000,0.7,0.5,0.0,0.01,0.1,0.2,0.9153636363636365,0.6881818181818182
1000,0.2,barabassi1000,0.7,0.4,0.0,0.01,0.1,0.2,0.9147272727272728,0.6835454545454545
1000,0.2,barabassi1000,0.7,0.6,0.0,0.01,0.1,0.2,0.9147272727272727,0.6747272727272727
1000,0.2,barabassi1000,0.7,0.7,0.0,0.01,0.1,0.2,0.9152727272727272,0.6757272727272728
1000,0.2,barabassi1000,0.7,0.9,0.0,0.01,0.1,0.2,0.9136363636363636,0.6823636363636364
1000,0.2,barabassi1000,0.8,0.0,0.0,0.01,0.1,0.2,0.9129090909090909,0.6923636363636364
1000,0.2,barabassi1000,0.7,0.8,0.0,0.01,0.1,0.2,0.9149090909090909,0.6755454545454546
1000,0.2,barabassi1000,0.8,0.6,0.0,0.01,0.1,0.2,0.9139999999999998,0.6857272727272727
1000,0.2,barabassi1000,0.8,0.3,0.0,0.01,0.1,0.2,0.9151818181818182,0.6876363636363636
1000,0.2,barabassi1000,0.9,0.3,0.0,0.01,0.1,0.2,0.9133636363636363,0.7045454545454546
1000,0.2,barabassi1000,0.7,1.0,0.0,0.01,0.1,0.2,0.9172727272727272,0.6793636363636364
1000,0.2,barabassi1000,0.8,0.1,0.0,0.01,0.1,0.2,0.9152727272727272,0.6810909090909091
1000,0.2,barabassi1000,0.8,0.7,0.0,0.01,0.1,0.2,0.9163636363636364,0.6943636363636364
1000,0.2,barabassi1000,0.9,0.0,0.0,0.01,0.1,0.2,0.9151818181818182,0.7069090909090909
1000,0.2,barabassi1000,0.8,0.5,0.0,0.01,0.1,0.2,0.9144545454545454,0.6877272727272727
1000,0.2,barabassi1000,0.8,0.2,0.0,0.01,0.1,0.2,0.9146363636363635,0.6847272727272727
1000,0.2,barabassi1000,0.8,0.4,0.0,0.01,0.1,0.2,0.9160909090909091,0.6767272727272727
1000,0.2,barabassi1000,0.8,0.8,0.0,0.01,0.1,0.2,0.9149999999999999,0.6829090909090909
1000,0.2,barabassi1000,0.9,0.2,0.0,0.01,0.1,0.2,0.9150909090909092,0.6961818181818182
1000,0.2,barabassi1000,0.9,0.1,0.0,0.01,0.1,0.2,0.9127272727272726,0.7028181818181818
1000,0.2,barabassi1000,0.8,1.0,0.0,0.01,0.1,0.2,0.9154545454545455,0.7002727272727274
1000,0.2,barabassi1000,0.9,0.8,0.0,0.01,0.1,0.2,0.9139090909090908,0.6881818181818183
1000,0.2,barabassi1000,1.0,0.4,0.0,0.01,0.1,0.2,0.9129090909090909,0.7110909090909091
1000,0.2,barabassi1000,0.8,0.9,0.0,0.01,0.1,0.2,0.9148181818181818,0.6919999999999998
1000,0.2,barabassi1000,1.0,0.0,0.0,0.01,0.1,0.2,0.9135454545454545,0.7164545454545455
1000,0.2,barabassi1000,1.0,0.1,0.0,0.01,0.1,0.2,0.9133636363636364,0.7159090909090909
1000,0.2,barabassi1000,0.9,1.0,0.0,0.01,0.1,0.2,0.9130909090909092,0.695
1000,0.2,barabassi1000,0.9,0.4,0.0,0.01,0.1,0.2,0.9154545454545453,0.6981818181818181
1000,0.2,barabassi1000,0.9,0.5,0.0,0.01,0.1,0.2,0.9136363636363637,0.7017272727272728
1000,0.2,barabassi1000,1.0,0.2,0.0,0.01,0.1,0.2,0.915181818181818,0.7072727272727272
1000,0.2,barabassi1000,0.9,0.9,0.0,0.01,0.1,0.2,0.9148181818181818,0.6936363636363638
1000,0.2,barabassi1000,0.9,0.6,0.0,0.01,0.1,0.2,0.9148181818181819,0.699090909090909
1000,0.2,barabassi1000,0.9,0.7,0.0,0.01,0.1,0.2,0.9130000000000001,0.6945454545454546
1000,0.2,barabassi1000,1.0,0.5,0.0,0.01,0.1,0.2,0.912909090909091,0.7088181818181818
1000,0.2,barabassi1000,1.0,0.3,0.0,0.01,0.1,0.2,0.9144545454545454,0.7062727272727273
1000,0.2,barabassi1000,1.0,0.6,0.0,0.01,0.1,0.2,0.9150909090909092,0.7127272727272728
1000,0.2,barabassi1000,1.0,0.7,0.0,0.01,0.1,0.2,0.9132727272727273,0.7084545454545454
1000,0.2,barabassi1000,1.0,0.8,0.0,0.01,0.1,0.2,0.9134545454545454,0.687
1000,0.2,barabassi1000,1.0,1.0,0.0,0.01,0.1,0.2,0.9145454545454546,0.7121818181818182
1000,0.2,barabassi1000,1.0,0.9,0.0,0.01,0.1,0.2,0.9126363636363638,0.7008181818181819
1000,0.2,barabassi1000,0.2,0.0,0.0,0.01,0.1,0.3,0.911,0.6711818181818182
1000,0.2,barabassi1000,0.1,0.1,0.0,0.01,0.1,0.3,0.9036363636363636,0.6245454545454545
1000,0.2,barabassi1000,0.1,0.0,0.0,0.01,0.1,0.3,0.9083636363636363,0.6279090909090909
1000,0.2,barabassi1000,0.1,0.8,0.0,0.01,0.1,0.3,0.9040909090909092,0.6434545454545456
1000,0.2,barabassi1000,0.1,0.3,0.0,0.01,0.1,0.3,0.9067272727272727,0.6401818181818181
1000,0.2,barabassi1000,0.1,0.2,0.0,0.01,0.1,0.3,0.9077272727272727,0.6488181818181818
1000,0.2,barabassi1000,0.1,0.4,0.0,0.01,0.1,0.3,0.9053636363636364,0.6387272727272728
1000,0.2,barabassi1000,0.2,0.6,0.0,0.01,0.1,0.3,0.9096363636363637,0.6625454545454545
1000,0.2,barabassi1000,0.2,0.5,0.0,0.01,0.1,0.3,0.9086363636363637,0.6612727272727273
1000,0.2,barabassi1000,0.1,0.5,0.0,0.01,0.1,0.3,0.9038181818181819,0.6235454545454545
1000,0.2,barabassi1000,0.1,0.6,0.0,0.01,0.1,0.3,0.9054545454545454,0.6273636363636363
1000,0.2,barabassi1000,0.1,0.9,0.0,0.01,0.1,0.3,0.9041818181818182,0.6268181818181818
1000,0.2,barabassi1000,0.2,0.2,0.0,0.01,0.1,0.3,0.9099090909090909,0.6680909090909091
1000,0.2,barabassi1000,0.2,0.4,0.0,0.01,0.1,0.3,0.9102727272727272,0.6552727272727273
1000,0.2,barabassi1000,0.1,1.0,0.0,0.01,0.1,0.3,0.9052727272727271,0.629
1000,0.2,barabassi1000,0.2,0.1,0.0,0.01,0.1,0.3,0.9100909090909092,0.6621818181818182
1000,0.2,barabassi1000,0.2,0.3,0.0,0.01,0.1,0.3,0.9101818181818181,0.6706363636363636
1000,0.2,barabassi1000,0.1,0.7,0.0,0.01,0.1,0.3,0.9050909090909091,0.6277272727272728
1000,0.2,barabassi1000,0.3,0.0,0.0,0.01,0.1,0.3,0.9095454545454544,0.6881818181818182
1000,0.2,barabassi1000,0.2,0.8,0.0,0.01,0.1,0.3,0.9094545454545454,0.6500909090909092
1000,0.2,barabassi1000,0.2,0.7,0.0,0.01,0.1,0.3,0.9105454545454544,0.6721818181818182
1000,0.2,barabassi1000,0.2,1.0,0.0,0.01,0.1,0.3,0.9083636363636363,0.6637272727272727
1000,0.2,barabassi1000,0.2,0.9,0.0,0.01,0.1,0.3,0.9065454545454547,0.671
1000,0.2,barabassi1000,0.3,0.1,0.0,0.01,0.1,0.3,0.9084545454545453,0.6806363636363636
1000,0.2,barabassi1000,0.3,0.3,0.0,0.01,0.1,0.3,0.9078181818181819,0.6641818181818183
1000,0.2,barabassi1000,0.3,0.2,0.0,0.01,0.1,0.3,0.9111818181818182,0.6795454545454546
1000,0.2,barabassi1000,0.3,0.4,0.0,0.01,0.1,0.3,0.9102727272727271,0.6721818181818181
1000,0.2,barabassi1000,0.4,0.1,0.0,0.01,0.1,0.3,0.9061818181818182,0.6861818181818182
1000,0.2,barabassi1000,0.3,0.5,0.0,0.01,0.1,0.3,0.9095454545454544,0.6739999999999999
1000,0.2,barabassi1000,0.3,0.6,0.0,0.01,0.1,0.3,0.9101818181818181,0.6804545454545455
1000,0.2,barabassi1000,0.3,0.7,0.0,0.01,0.1,0.3,0.9085454545454545,0.6700909090909092
1000,0.2,barabassi1000,0.3,0.8,0.0,0.01,0.1,0.3,0.9100909090909092,0.67
1000,0.2,barabassi1000,0.4,0.9,0.0,0.01,0.1,0.3,0.9075454545454545,0.6824545454545454
1000,0.2,barabassi1000,0.3,1.0,0.0,0.01,0.1,0.3,0.9094545454545454,0.6758181818181819
1000,0.2,barabassi1000,0.4,0.0,0.0,0.01,0.1,0.3,0.9102727272727275,0.6926363636363637
1000,0.2,barabassi1000,0.3,0.9,0.0,0.01,0.1,0.3,0.9081818181818181,0.6766363636363637
1000,0.2,barabassi1000,0.4,0.6,0.0,0.01,0.1,0.3,0.9109999999999999,0.6851818181818183
1000,0.2,barabassi1000,0.4,0.5,0.0,0.01,0.1,0.3,0.9086363636363637,0.7009090909090909
1000,0.2,barabassi1000,0.4,0.2,0.0,0.01,0.1,0.3,0.9094545454545454,0.6866363636363636
1000,0.2,barabassi1000,0.4,0.4,0.0,0.01,0.1,0.3,0.9061818181818182,0.6923636363636363
1000,0.2,barabassi1000,0.5,0.7,0.0,0.01,0.1,0.3,0.9075454545454545,0.6950909090909091
1000,0.2,barabassi1000,0.4,0.3,0.0,0.01,0.1,0.3,0.9075454545454545,0.6892727272727274
1000,0.2,barabassi1000,0.4,0.8,0.0,0.01,0.1,0.3,0.9077272727272727,0.6873636363636364
1000,0.2,barabassi1000,0.4,0.7,0.0,0.01,0.1,0.3,0.9073636363636364,0.6819090909090909
1000,0.2,barabassi1000,0.5,0.0,0.0,0.01,0.1,0.3,0.9076363636363638,0.7079090909090909
1000,0.2,barabassi1000,0.4,1.0,0.0,0.01,0.1,0.3,0.906818181818182,0.6908181818181819
1000,0.2,barabassi1000,0.5,0.2,0.0,0.01,0.1,0.3,0.9073636363636364,0.7040909090909091
1000,0.2,barabassi1000,0.5,0.5,0.0,0.01,0.1,0.3,0.9082727272727272,0.699
1000,0.2,barabassi1000,0.5,0.1,0.0,0.01,0.1,0.3,0.9073636363636364,0.7032727272727274
1000,0.2,barabassi1000,0.5,0.6,0.0,0.01,0.1,0.3,0.9113636363636363,0.6980000000000001
1000,0.2,barabassi1000,0.5,0.3,0.0,0.01,0.1,0.3,0.9084545454545456,0.7115454545454546
1000,0.2,barabassi1000,0.5,0.4,0.0,0.01,0.1,0.3,0.9061818181818182,0.6894545454545455
1000,0.2,barabassi1000,0.5,0.8,0.0,0.01,0.1,0.3,0.9097272727272727,0.7076363636363637
1000,0.2,barabassi1000,0.0,0.6,0.0,0.01,0.1,0.2,0.7643636363636364,0.12945454545454546
1000,0.2,barabassi1000,0.6,0.0,0.0,0.01,0.1,0.3,0.9087272727272727,0.7101818181818181
1000,0.2,barabassi1000,0.0,1.0,0.0,0.01,0.1,0.2,0.7695454545454545,0.12654545454545454
1000,0.2,barabassi1000,0.6,0.4,0.0,0.01,0.1,0.3,0.9070909090909091,0.7152727272727273
1000,0.2,barabassi1000,0.6,0.1,0.0,0.01,0.1,0.3,0.9046363636363637,0.711818181818182
1000,0.2,barabassi1000,0.0,0.2,0.0,0.01,0.1,0.2,0.7664545454545455,0.1274545454545455
1000,0.2,barabassi1000,0.0,0.7,0.0,0.01,0.1,0.2,0.7640909090909092,0.12018181818181818
1000,0.2,barabassi1000,0.0,0.1,0.0,0.01,0.1,0.2,0.7666363636363634,0.12045454545454547
1000,0.2,barabassi1000,0.5,1.0,0.0,0.01,0.1,0.3,0.9083636363636363,0.6992727272727273
1000,0.2,barabassi1000,0.6,0.3,0.0,0.01,0.1,0.3,0.9087272727272726,0.7040909090909091
1000,0.2,barabassi1000,0.5,0.9,0.0,0.01,0.1,0.3,0.9086363636363636,0.6911818181818183
1000,0.2,barabassi1000,0.0,0.8,0.0,0.01,0.1,0.2,0.7729090909090908,0.13363636363636364
1000,0.2,barabassi1000,0.7,0.0,0.0,0.01,0.1,0.3,0.9079090909090908,0.7114545454545455
1000,0.2,barabassi1000,0.0,0.3,0.0,0.01,0.1,0.2,0.7673636363636365,0.1269090909090909
1000,0.2,barabassi1000,0.0,0.0,0.0,0.01,0.1,0.2,0.7684545454545456,0.11954545454545454
1000,0.2,barabassi1000,0.6,0.2,0.0,0.01,0.1,0.3,0.906272727272727,0.7123636363636364
1000,0.2,barabassi1000,0.7,0.4,0.0,0.01,0.1,0.3,0.9093636363636363,0.7101818181818181
1000,0.2,barabassi1000,0.7,0.1,0.0,0.01,0.1,0.3,0.9079090909090909,0.7183636363636364
1000,0.2,barabassi1000,0.0,0.9,0.0,0.01,0.1,0.2,0.765909090909091,0.12200000000000001
1000,0.2,barabassi1000,0.6,0.7,0.0,0.01,0.1,0.3,0.910909090909091,0.7093636363636363
1000,0.2,barabassi1000,0.6,0.6,0.0,0.01,0.1,0.3,0.909,0.7042727272727274
1000,0.2,barabassi1000,0.6,0.8,0.0,0.01,0.1,0.3,0.9073636363636365,0.7036363636363636
1000,0.2,barabassi1000,0.7,0.2,0.0,0.01,0.1,0.3,0.9089090909090909,0.726
1000,0.2,barabassi1000,0.6,0.5,0.0,0.01,0.1,0.3,0.9091818181818183,0.6915454545454545
1000,0.2,barabassi1000,0.6,0.9,0.0,0.01,0.1,0.3,0.9073636363636362,0.7003636363636364
1000,0.2,barabassi1000,0.7,0.7,0.0,0.01,0.1,0.3,0.9060000000000001,0.714
1000,0.2,barabassi1000,0.6,1.0,0.0,0.01,0.1,0.3,0.9097272727272725,0.7080909090909092
1000,0.2,barabassi1000,0.0,0.4,0.0,0.01,0.1,0.2,0.7723636363636364,0.11981818181818182
1000,0.2,barabassi1000,0.8,0.0,0.0,0.01,0.1,0.3,0.9081818181818183,0.7263636363636362
1000,0.2,barabassi1000,0.7,1.0,0.0,0.01,0.1,0.3,0.9078181818181819,0.7144545454545456
1000,0.2,barabassi1000,0.7,0.6,0.0,0.01,0.1,0.3,0.9082727272727272,0.7216363636363635
1000,0.2,barabassi1000,0.7,0.3,0.0,0.01,0.1,0.3,0.9107272727272726,0.7253636363636363
1000,0.2,barabassi1000,0.7,0.9,0.0,0.01,0.1,0.3,0.908090909090909,0.7165454545454546
1000,0.2,barabassi1000,0.7,0.5,0.0,0.01,0.1,0.3,0.9070000000000001,0.7183636363636363
1000,0.2,barabassi1000,0.0,0.5,0.0,0.01,0.1,0.2,0.7637272727272727,0.11845454545454545
1000,0.2,barabassi1000,0.7,0.8,0.0,0.01,0.1,0.3,0.9073636363636364,0.7187272727272727
1000,0.2,barabassi1000,0.8,0.2,0.0,0.01,0.1,0.3,0.9095454545454544,0.7329090909090908
1000,0.2,barabassi1000,0.9,0.3,0.0,0.01,0.1,0.3,0.9060909090909092,0.7405454545454546
1000,0.2,barabassi1000,0.8,0.1,0.0,0.01,0.1,0.3,0.9078181818181821,0.734
1000,0.2,barabassi1000,0.9,0.2,0.0,0.01,0.1,0.3,0.9057272727272726,0.7359999999999999
1000,0.2,barabassi1000,0.9,0.6,0.0,0.01,0.1,0.3,0.9089090909090909,0.741
1000,0.2,barabassi1000,1.0,0.0,0.0,0.01,0.1,0.3,0.9058181818181817,0.7482727272727273
1000,0.2,barabassi1000,0.8,0.4,0.0,0.01,0.1,0.3,0.9075454545454544,0.7217272727272728
